año,eleccion_tipo,recuento_tipo,padron_tipo,distrito_id,distrito_nombre,seccionprovincial_id,seccionprovincial_nombre,seccion_id,seccion_nombre,circuito_id,mesa_id,mesa_tipo,mesa_electores,cargo_nombre,votos_tipo,votos_cantidad,cargo_id,agrupacion_id,agrupacion_nombre,lista_numero,lista_nombre
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,390,NATIVOS,348,DIPUTADOS PROVINCIALES,POSITIVO,4,6,504,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,2,UNIDAD DE LA IZQUIERDA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,NULOS,11,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,RECURRIDOS,0,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,COMANDO,0,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,BLANCOS,1,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,IMPUGNADOS,0,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,1,6,8,FEDERAL,2,CELESTE Y BLANCA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,0,6,8,FEDERAL,3,FEDERALISMO PURO
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,0,6,19,CONSERVADOR POPULAR,1,UNICA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,3,6,255,MOVIMIENTO AL SOCIALISMO,1,PARA RENOVAR A LA IZQUIERDA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,0,6,258,CORRIENTE DE PENSAMIENTO BONAERENSE,1,CORRIENTE DE PENSAMIENTO AUTENTICA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,0,6,298,TODOS POR BUENOS AIRES,1,TODOS POR LA PROVINCIA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,1,6,312,FRENTE PATRIOTA,2,PRIMERO LA PATRIA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,4,6,314,REPUBLICANO FEDERAL,2,PRINCIPIOS Y VALORES
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,1,6,317,VOCACION SOCIAL,2,UNITE POR BUENOS AIRES
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,2,6,27,UNION CELESTE Y BLANCO,1,ANTI CORRUPCIÓN
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,9,6,504,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,2,UNIDAD DE LA IZQUIERDA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,3,6,504,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,1,(R)EVOLUCIONEMOS LA IZQUIERDA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,2,6,112,UNION POR TODOS,1,UNIDAD
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,65,6,506,JUNTOS,1,A
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,46,6,506,JUNTOS,5,DAR EL PASO
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,79,6,507,FRENTE DE TODOS,5,CELESTE Y BLANCA 2
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,6,6,508,FRENTE VAMOS CON VOS,2,HAY OTRO CAMINO
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,0,6,508,FRENTE VAMOS CON VOS,1,HACER OTRO CAMINO
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,5,6,508,FRENTE VAMOS CON VOS,4,POR EL PROGRESO SOCIAL
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,1,6,766,RENOVADOR FEDERAL,1,SOMOS RENOVADORES
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,388,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,0,6,864,MOVIMIENTO ORGANIZACION DEMOCRATICA,1,CREER
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,389,NATIVOS,351,DIPUTADOS PROVINCIALES,NULOS,0,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,389,NATIVOS,351,DIPUTADOS PROVINCIALES,RECURRIDOS,0,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,389,NATIVOS,351,DIPUTADOS PROVINCIALES,COMANDO,0,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,389,NATIVOS,351,DIPUTADOS PROVINCIALES,BLANCOS,16,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,389,NATIVOS,351,DIPUTADOS PROVINCIALES,IMPUGNADOS,0,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,389,NATIVOS,351,DIPUTADOS PROVINCIALES,POSITIVO,1,6,8,FEDERAL,2,CELESTE Y BLANCA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,389,NATIVOS,351,DIPUTADOS PROVINCIALES,POSITIVO,2,6,8,FEDERAL,3,FEDERALISMO PURO
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00496,389,NATIVOS,351,DIPUTADOS PROVINCIALES,POSITIVO,1,6,19,CONSERVADOR POPULAR,1,UNICA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,POSITIVO,1,6,8,FEDERAL,2,CELESTE Y BLANCA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,POSITIVO,0,6,8,FEDERAL,3,FEDERALISMO PURO
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,POSITIVO,0,6,19,CONSERVADOR POPULAR,1,UNICA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,POSITIVO,4,6,255,MOVIMIENTO AL SOCIALISMO,1,PARA RENOVAR A LA IZQUIERDA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,POSITIVO,0,6,258,CORRIENTE DE PENSAMIENTO BONAERENSE,1,CORRIENTE DE PENSAMIENTO AUTENTICA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,POSITIVO,1,6,298,TODOS POR BUENOS AIRES,1,TODOS POR LA PROVINCIA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,POSITIVO,1,6,312,FRENTE PATRIOTA,2,PRIMERO LA PATRIA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,POSITIVO,1,6,314,REPUBLICANO FEDERAL,2,PRINCIPIOS Y VALORES
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,POSITIVO,0,6,317,VOCACION SOCIAL,2,UNITE POR BUENOS AIRES
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,POSITIVO,0,6,27,UNION CELESTE Y BLANCO,1,ANTI CORRUPCIÓN
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,POSITIVO,2,6,106,HUMANISTA,3,NARANJA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,POSITIVO,12,6,503,AVANZA LIBERTAD,2,LIBERTAD
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,POSITIVO,8,6,504,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,2,UNIDAD DE LA IZQUIERDA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,POSITIVO,3,6,504,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,1,(R)EVOLUCIONEMOS LA IZQUIERDA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,POSITIVO,1,6,112,UNION POR TODOS,1,UNIDAD
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,POSITIVO,83,6,506,JUNTOS,1,A
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,POSITIVO,58,6,506,JUNTOS,5,DAR EL PASO
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,POSITIVO,58,6,507,FRENTE DE TODOS,5,CELESTE Y BLANCA 2
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,POSITIVO,7,6,508,FRENTE VAMOS CON VOS,2,HAY OTRO CAMINO
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,POSITIVO,2,6,508,FRENTE VAMOS CON VOS,1,HACER OTRO CAMINO
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,POSITIVO,2,6,508,FRENTE VAMOS CON VOS,4,POR EL PROGRESO SOCIAL
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,POSITIVO,0,6,766,RENOVADOR FEDERAL,1,SOMOS RENOVADORES
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,POSITIVO,0,6,864,MOVIMIENTO ORGANIZACION DEMOCRATICA,1,CREER
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,NULOS,6,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,RECURRIDOS,0,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,COMANDO,0,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,BLANCOS,4,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,IMPUGNADOS,0,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,0,6,8,FEDERAL,2,CELESTE Y BLANCA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,0,6,8,FEDERAL,3,FEDERALISMO PURO
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,1,6,19,CONSERVADOR POPULAR,1,UNICA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,5,6,255,MOVIMIENTO AL SOCIALISMO,1,PARA RENOVAR A LA IZQUIERDA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,0,6,258,CORRIENTE DE PENSAMIENTO BONAERENSE,1,CORRIENTE DE PENSAMIENTO AUTENTICA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,0,6,298,TODOS POR BUENOS AIRES,1,TODOS POR LA PROVINCIA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,0,6,312,FRENTE PATRIOTA,2,PRIMERO LA PATRIA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,1,6,314,REPUBLICANO FEDERAL,2,PRINCIPIOS Y VALORES
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,1,6,317,VOCACION SOCIAL,2,UNITE POR BUENOS AIRES
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,0,6,27,UNION CELESTE Y BLANCO,1,ANTI CORRUPCIÓN
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,0,6,106,HUMANISTA,3,NARANJA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,14,6,503,AVANZA LIBERTAD,2,LIBERTAD
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,12,6,504,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,2,UNIDAD DE LA IZQUIERDA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,1,6,504,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,1,(R)EVOLUCIONEMOS LA IZQUIERDA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,2,6,112,UNION POR TODOS,1,UNIDAD
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,85,6,506,JUNTOS,1,A
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,52,6,506,JUNTOS,5,DAR EL PASO
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,47,6,507,FRENTE DE TODOS,5,CELESTE Y BLANCA 2
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,4,6,508,FRENTE VAMOS CON VOS,2,HAY OTRO CAMINO
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,4,6,508,FRENTE VAMOS CON VOS,1,HACER OTRO CAMINO
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,111,NATIVOS,349,DIPUTADOS PROVINCIALES,POSITIVO,1,6,864,MOVIMIENTO ORGANIZACION DEMOCRATICA,1,CREER
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,NULOS,1,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,RECURRIDOS,0,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,COMANDO,0,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,BLANCOS,10,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,112,NATIVOS,355,DIPUTADOS PROVINCIALES,IMPUGNADOS,0,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,NULOS,5,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,RECURRIDOS,0,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,COMANDO,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,COMANDO,0,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,BLANCOS,8,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,IMPUGNADOS,0,6,undefined,undefined,undefined,undefined
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,POSITIVO,0,6,8,FEDERAL,2,CELESTE Y BLANCA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,POSITIVO,0,6,8,FEDERAL,3,FEDERALISMO PURO
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,POSITIVO,0,6,19,CONSERVADOR POPULAR,1,UNICA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,POSITIVO,2,6,255,MOVIMIENTO AL SOCIALISMO,1,PARA RENOVAR A LA IZQUIERDA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,POSITIVO,0,6,258,CORRIENTE DE PENSAMIENTO BONAERENSE,1,CORRIENTE DE PENSAMIENTO AUTENTICA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,POSITIVO,0,6,298,TODOS POR BUENOS AIRES,1,TODOS POR LA PROVINCIA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,POSITIVO,0,6,312,FRENTE PATRIOTA,2,PRIMERO LA PATRIA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,POSITIVO,1,6,314,REPUBLICANO FEDERAL,2,PRINCIPIOS Y VALORES
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,POSITIVO,1,6,317,VOCACION SOCIAL,2,UNITE POR BUENOS AIRES
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,POSITIVO,2,6,27,UNION CELESTE Y BLANCO,1,ANTI CORRUPCIÓN
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,POSITIVO,0,6,106,HUMANISTA,3,NARANJA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,POSITIVO,19,6,503,AVANZA LIBERTAD,2,LIBERTAD
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,POSITIVO,9,6,504,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,2,UNIDAD DE LA IZQUIERDA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,POSITIVO,1,6,504,FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD,1,(R)EVOLUCIONEMOS LA IZQUIERDA
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,POSITIVO,0,6,112,UNION POR TODOS,1,UNIDAD
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,POSITIVO,77,6,506,JUNTOS,1,A
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,POSITIVO,3,6,508,FRENTE VAMOS CON VOS,1,HACER OTRO CAMINO
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,POSITIVO,4,6,508,FRENTE VAMOS CON VOS,4,POR EL PROGRESO SOCIAL
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,POSITIVO,1,6,766,RENOVADOR FEDERAL,1,SOMOS RENOVADORES
2021,PASO,PROVISORIO,NORMAL,2,BUENOS AIRES,8,Sección Capital,63,La Plata,00475,110,NATIVOS,351,DIPUTADOS PROVINCIALES,POSITIVO,1,6,864,MOVIMIENTO ORGANIZACION DEMOCRATICA,1,CREER
